,open_time,open_price,high_price,low_price,close_price,volume,close_time,asset_volume,no_of_trades,TBBAV,TBQAV,UNUSED,symbol
0,1721728800000,0.05076,0.05087,0.05040,0.05049,3924495,1721732399999,198819.74239,1336,1811943,91765.90736,0,RENUSDT
1,1721728800000,1.687400,1.687400,1.687400,1.687400,0,1721732399999,0,0,0,0,0,RADUSDT
2,1721728800000,0.0192330,0.0192470,0.0191160,0.0191760,5979755,1721732399999,114705.0331680,1051,2683706,51489.9181070,0,BEAMXUSDT
3,1721728800000,0.19270,0.19278,0.19164,0.19204,338210,1721732399999,64983.88838,1071,160849,30897.30621,0,ENJUSDT
4,1721728800000,0.07168,0.07177,0.07139,0.07152,3203277,1721732399999,229196.78433,2235,1121213,80236.68690,0,CHZUSDT
5,1721728800000,586.320,587.540,585.230,586.130,5431.71,1721732399999,3185611.64820,8782,2661.23,1561007.75680,0,BNBUSDT
6,1721728800000,4.2565000,4.2679000,4.2223000,4.2347000,220050,1721732399999,934056.5756000,6242,93302,396209.4392000,0,PENDLEUSDT
7,1721728800000,72.49000,72.58000,72.16000,72.33000,1080.9,1721732399999,78225.389000,865,598.0,43302.490000,0,ILVUSDT
8,1721728800000,0.70700,0.70700,0.70700,0.70700,0,1721732399999,0,0,0,0,0,OCEANUSDT
9,1721728800000,1.035600,1.036900,1.031000,1.032600,33944,1721732399999,35108.784800,430,18613,19255.193000,0,LSKUSDT
10,1721728800000,0.0759500,0.0765100,0.0750300,0.0758100,26694696,1721732399999,2024257.4562400,11044,11912891,903776.1454200,0,REZUSDT
11,1721728800000,0.2734600,0.2736500,0.2711600,0.2721100,661748,1721732399999,180096.2044800,1484,306030,83302.9575000,0,POLYXUSDT
12,1721728800000,0.0724700,0.0726000,0.0717800,0.0720300,1660353,1721732399999,119713.7656600,777,624414,45031.0487800,0,TOKENUSDT
13,1721728800000,1.227,1.230,1.222,1.225,152400.2,1721732399999,186900.2366,964,78294.9,96042.3717,0,ALICEUSDT
14,1721728800000,0.0121739,0.0122066,0.0120582,0.0120628,1220789638,1721732399999,14808191.3761727,32894,488339089,5927224.5140388,0,1000PEPEUSDT
15,1721728800000,34.519000,34.669000,34.257000,34.386000,14903.53,1721732399999,513258.44194000,3877,6555.54,225899.85154000,0,SSVUSDT
16,1721728800000,0.0166,0.0167,0.0165,0.0166,3953898,1721732399999,65659.9862,383,1099166,18272.0350,0,XEMUSDT
17,1721728800000,5894.0,5910.0,5886.0,5886.0,26.986,1721732399999,159227.9050,1577,15.634,92246.4660,0,YFIUSDT
18,1721728800000,15.009000,15.036000,14.921000,14.974000,2766.9,1721732399999,41472.4267000,524,1484.8,22262.4904000,0,NMRUSDT
19,1721728800000,0.02006,0.02011,0.01997,0.02003,3898232,1721732399999,78143.87213,439,1070545,21462.68041,0,RVNUSDT
20,1721728800000,0.8199,0.8209,0.8150,0.8179,827951,1721732399999,677588.0926,3156,427444,349972.8438,0,APEUSDT
21,1721728800000,0.1903000,0.1910000,0.1879000,0.1896000,15734628,1721732399999,2983563.5412000,10680,7066772,1341459.1287000,0,ZKUSDT
